Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron
2017-03-30,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-03-30,Snacks,283.0,10.1,3.9,0.0,0.0,0.0,208.5,211.5,70.0,32.4,1.5,1.4,13.3,8.9,0.0,5.3,15.5
2017-03-31,Breakfast,194.7,15.1,2.5,4.5,7.1,0.0,0.0,139.5,232.3,7.0,2.0,3.0,8.6,0.0,0.0,0.9,4.3
2017-03-31,Lunch,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-31,Dinner,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-31,Snacks,720.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,30.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-01,Breakfast,194.7,15.1,2.5,4.5,7.1,0.0,0.0,139.5,232.3,7.0,2.0,3.0,8.6,0.0,0.0,0.9,4.3
2017-04-01,Lunch,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-01,Dinner,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-01,Snacks,480.0,4.0,2.0,0.0,0.0,0.0,120.0,520.0,0.0,12.0,0.0,4.0,96.0,0.0,0.0,32.0,8.0
2017-04-02,Breakfast,194.7,15.1,2.5,4.5,7.1,0.0,0.0,139.5,232.3,7.0,2.0,3.0,8.6,0.0,0.0,0.9,4.3
2017-04-02,Lunch,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-02,Snacks,940.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,18.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-03,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-04-03,Lunch,875.0,34.3,7.0,0.0,0.0,0.0,248.0,1872.5,0.0,78.0,9.5,18.5,63.5,0.0,0.0,0.0,0.0
2017-04-03,Dinner,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-03,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-04,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-04-04,Lunch,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-04,Dinner,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-04,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-05,Breakfast,450.7,12.1,6.0,0.0,0.1,0.0,54.0,313.5,232.3,63.0,3.0,3.0,15.6,7.0,0.0,7.9,23.3
2017-04-05,Lunch,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,Dinner,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-06,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-04-06,Lunch,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-06,Dinner,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-06,Snacks,480.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-07,Breakfast,904.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-04-07,Dinner,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-07,Snacks,2080.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-08,Breakfast,244.5,0.4,0.1,0.1,0.1,0.0,0.0,10.5,593.5,23.0,2.6,12.3,1.7,1.3,14.6,1.4,1.8
2017-04-08,Lunch,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-08,Dinner,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-08,Snacks,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-09,Breakfast,1204.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-04-09,Dinner,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-09,Snacks,360.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-10,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-04-10,Lunch,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-10,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-04-10,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-11,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-04-11,Lunch,775.0,24.3,6.0,0.0,0.0,0.0,229.0,1492.5,0.0,77.0,11.5,16.5,61.5,0.0,0.0,0.0,0.0
2017-04-11,Dinner,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-11,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-12,Breakfast,446.0,12.0,6.0,0.0,0.0,0.0,54.0,304.0,0.0,63.0,3.0,3.0,15.0,7.0,0.0,7.0,23.0
2017-04-12,Lunch,730.0,39.0,8.0,0.0,0.0,0.0,110.0,920.0,0.0,51.0,7.0,4.0,47.0,50.0,30.0,4.0,25.0
2017-04-12,Dinner,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-12,Snacks,600.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-13,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-04-13,Lunch,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-13,Dinner,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-13,Snacks,340.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-14,Breakfast,420.7,9.4,4.2,0.0,0.1,0.0,43.5,282.0,232.3,62.7,3.0,2.7,15.0,5.2,0.0,7.3,23.3
2017-04-14,Lunch,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-14,Dinner,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-14,Snacks,2287.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,288.0,164.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2017-04-15,Breakfast,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-15,Lunch,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-15,Snacks,480.0,4.0,2.0,0.0,0.0,0.0,120.0,520.0,0.0,12.0,0.0,4.0,96.0,0.0,0.0,32.0,8.0
2017-04-16,Breakfast,324.7,14.1,5.0,0.0,0.1,0.0,180.0,709.5,232.3,32.0,7.0,2.0,17.6,4.0,0.0,20.9,10.3
2017-04-16,Lunch,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-16,Snacks,480.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-17,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-04-17,Lunch,575.0,4.2,0.0,0.0,0.0,0.0,182.0,1251.0,212.5,45.7,15.8,11.3,84.9,6.0,18.6,15.8,31.2
2017-04-17,Dinner,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-17,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-18,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-04-18,Lunch,575.0,4.2,0.0,0.0,0.0,0.0,182.0,1251.0,212.5,45.7,15.8,11.3,84.9,6.0,18.6,15.8,31.2
2017-04-18,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-04-18,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-19,Breakfast,446.0,12.0,6.0,0.0,0.0,0.0,54.0,304.0,0.0,63.0,3.0,3.0,15.0,7.0,0.0,7.0,23.0
2017-04-19,Lunch,684.0,4.6,0.1,0.1,0.0,0.0,182.0,1253.0,439.5,75.0,20.9,33.3,85.5,7.0,26.6,16.8,32.2
2017-04-19,Dinner,623.0,4.8,0.0,0.0,0.0,0.0,208.0,1281.0,212.5,45.7,15.8,11.3,95.3,6.0,19.4,15.8,32.8
2017-04-19,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-20,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-04-20,Lunch,575.0,4.2,0.0,0.0,0.0,0.0,182.0,1251.0,212.5,45.7,15.8,11.3,84.9,6.0,18.6,15.8,31.2
2017-04-20,Dinner,922.0,17.0,5.4,0.0,2.0,0.0,197.4,342.6,0.0,2.0,0.0,2.0,91.8,0.0,4.0,9.2,27.2
2017-04-20,Snacks,1031.0,1.0,0.5,0.0,0.0,0.0,30.0,130.0,0.0,42.0,0.0,1.0,25.0,0.0,0.0,8.0,2.0
2017-04-21,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-04-21,Lunch,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-21,Dinner,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-21,Snacks,960.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,19.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-22,Breakfast,314.7,16.6,4.5,0.0,0.1,0.0,555.0,409.5,442.3,23.0,3.0,1.0,22.6,18.0,0.0,8.9,18.3
2017-04-22,Lunch,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-22,Dinner,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-22,Snacks,1148.0,1.0,0.5,0.0,0.0,0.0,30.0,130.0,0.0,23.0,0.0,1.0,24.0,0.0,0.0,8.0,2.0
2017-04-23,Breakfast,314.7,16.6,4.5,0.0,0.1,0.0,555.0,409.5,442.3,23.0,3.0,1.0,22.6,18.0,0.0,8.9,18.3
2017-04-23,Lunch,220.0,2.5,0.0,0.0,0.0,0.0,50.0,750.0,0.0,20.0,3.0,1.0,30.0,0.0,0.0,2.0,10.0
2017-04-23,Dinner,612.0,27.7,11.2,0.0,0.0,1.6,120.0,1165.0,212.5,40.5,16.7,8.0,48.2,53.4,190.2,16.2,48.0
2017-04-23,Snacks,620.0,19.5,5.5,4.5,7.0,0.0,65.0,950.0,0.0,37.0,5.0,12.0,73.0,4.0,0.0,26.0,14.0
2017-04-24,Breakfast,160.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,6.0,3.0,1.0,6.0,0.0,0.0,8.0,6.0
2017-04-24,Lunch,1174.0,11.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,64.0,8.0,19.0,3.0,187.0,40.0,5.0,0.0
2017-04-24,Dinner,992.0,45.2,15.7,4.5,7.0,1.6,125.0,1855.0,212.5,71.5,21.7,18.0,73.2,57.4,190.2,26.2,58.0
2017-04-24,Snacks,120.0,1.0,0.5,0.0,0.0,0.0,30.0,130.0,0.0,3.0,0.0,1.0,24.0,0.0,0.0,8.0,2.0
2017-04-25,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-04-25,Lunch,721.0,28.1,11.3,0.1,0.0,1.6,120.0,1167.0,439.5,69.8,21.8,30.0,48.8,54.4,198.2,17.2,49.0
2017-04-25,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-04-25,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-26,Breakfast,450.7,12.1,6.0,0.0,0.1,0.0,54.0,313.5,232.3,63.0,3.0,3.0,15.6,7.0,0.0,7.9,23.3
2017-04-26,Lunch,721.0,28.1,11.3,0.1,0.0,1.6,120.0,1167.0,439.5,69.8,21.8,30.0,48.8,54.4,198.2,17.2,49.0
2017-04-26,Dinner,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-26,Snacks,280.0,15.0,1.5,0.0,0.0,0.0,30.0,130.0,200.0,9.0,3.0,2.0,30.0,0.0,0.0,16.0,8.0
2017-04-27,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-04-27,Lunch,721.0,28.1,11.3,0.1,0.0,1.6,120.0,1167.0,439.5,69.8,21.8,30.0,48.8,54.4,198.2,17.2,49.0
2017-04-27,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-04-27,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-04-28,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-04-28,Lunch,730.0,39.0,8.0,0.0,0.0,0.0,110.0,920.0,0.0,51.0,7.0,4.0,47.0,50.0,30.0,4.0,25.0
2017-04-28,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-04-28,Snacks,900.0,1.0,0.5,0.0,0.0,0.0,30.0,130.0,0.0,3.0,0.0,1.0,24.0,0.0,0.0,8.0,2.0
2017-04-29,Breakfast,314.7,16.6,4.5,0.0,0.1,0.0,555.0,409.5,442.3,23.0,3.0,1.0,22.6,18.0,0.0,8.9,18.3
2017-04-29,Lunch,775.0,24.3,6.0,0.0,0.0,0.0,229.0,1492.5,0.0,77.0,11.5,16.5,61.5,0.0,0.0,0.0,0.0
2017-04-29,Dinner,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-29,Snacks,918.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,864.0,45.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
2017-04-30,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-04-30,Lunch,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-30,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-04-30,Snacks,800.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-05-01,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-05-01,Lunch,775.0,24.3,6.0,0.0,0.0,0.0,229.0,1492.5,0.0,77.0,11.5,16.5,61.5,0.0,0.0,0.0,0.0
2017-05-01,Dinner,620.0,30.0,12.0,0.0,0.0,0.0,70.0,1660.0,0.0,66.0,4.0,6.0,38.0,10.0,0.0,50.0,20.0
2017-05-01,Snacks,500.0,18.5,5.0,4.5,7.0,0.0,35.0,820.0,0.0,34.0,5.0,11.0,49.0,4.0,0.0,18.0,12.0
2017-05-02,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-05-02,Lunch,721.0,28.1,11.3,0.1,0.0,1.6,120.0,1167.0,439.5,69.8,21.8,30.0,48.8,54.4,198.2,17.2,49.0
2017-05-02,Dinner,612.0,27.7,11.2,0.0,0.0,1.6,120.0,1165.0,212.5,40.5,16.7,8.0,48.2,53.4,190.2,16.2,48.0
2017-05-02,Snacks,500.0,18.5,5.0,4.5,7.0,0.0,35.0,820.0,0.0,34.0,5.0,11.0,49.0,4.0,0.0,18.0,12.0
2017-05-03,Breakfast,446.0,12.0,6.0,0.0,0.0,0.0,54.0,304.0,0.0,63.0,3.0,3.0,15.0,7.0,0.0,7.0,23.0
2017-05-03,Lunch,721.0,28.1,11.3,0.1,0.0,1.6,120.0,1167.0,439.5,69.8,21.8,30.0,48.8,54.4,198.2,17.2,49.0
2017-05-03,Dinner,612.0,27.7,11.2,0.0,0.0,1.6,120.0,1165.0,212.5,40.5,16.7,8.0,48.2,53.4,190.2,16.2,48.0
2017-05-03,Snacks,500.0,18.5,5.0,4.5,7.0,0.0,35.0,820.0,0.0,34.0,5.0,11.0,49.0,4.0,0.0,18.0,12.0
2017-05-04,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-05-04,Lunch,721.0,28.1,11.3,0.1,0.0,1.6,120.0,1167.0,439.5,69.8,21.8,30.0,48.8,54.4,198.2,17.2,49.0
2017-05-04,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-05-04,Snacks,820.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,19.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-05-05,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-05-05,Lunch,730.0,39.0,8.0,0.0,0.0,0.0,110.0,920.0,0.0,51.0,7.0,4.0,47.0,50.0,30.0,4.0,25.0
2017-05-05,Dinner,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-05-06,Lunch,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06,Dinner,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06,Snacks,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-07,Breakfast,534.7,19.1,7.0,0.0,0.1,0.0,205.0,1349.5,232.3,66.0,5.0,7.0,24.6,8.0,0.0,15.9,25.3
2017-05-07,Lunch,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-07,Dinner,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-07,Snacks,1760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-08,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-05-08,Lunch,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-08,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-05-08,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-05-09,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-05-09,Lunch,780.0,5.8,0.1,0.1,0.0,0.0,234.0,1313.0,439.5,75.0,20.9,33.3,106.3,7.0,28.2,16.8,35.4
2017-05-09,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-05-10,Breakfast,474.7,11.6,6.5,0.0,0.1,0.0,35.0,484.5,232.3,48.0,2.0,5.0,11.6,6.0,15.0,17.9,15.3
2017-05-10,Lunch,780.0,5.8,0.1,0.1,0.0,0.0,234.0,1313.0,439.5,75.0,20.9,33.3,106.3,7.0,28.2,16.8,35.4
2017-05-10,Dinner,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-11,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-05-11,Lunch,780.0,5.8,0.1,0.1,0.0,0.0,234.0,1313.0,439.5,75.0,20.9,33.3,106.3,7.0,28.2,16.8,35.4
2017-05-11,Dinner,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-11,Snacks,120.0,1.0,0.5,0.0,0.0,0.0,30.0,130.0,0.0,3.0,0.0,1.0,24.0,0.0,0.0,8.0,2.0
2017-05-12,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-05-12,Lunch,730.0,39.0,8.0,0.0,0.0,0.0,110.0,920.0,0.0,51.0,7.0,4.0,47.0,50.0,30.0,4.0,25.0
2017-05-12,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-05-12,Snacks,806.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,20.0,0.0,2.0,49.0,0.0,0.0,16.0,4.0
2017-05-13,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-05-13,Lunch,671.0,5.4,0.0,0.0,0.0,0.0,234.0,1311.0,212.5,45.7,15.8,11.3,105.7,6.0,20.2,15.8,34.4
2017-05-13,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-05-13,Snacks,380.0,17.5,4.5,4.5,7.0,0.0,5.0,690.0,0.0,31.0,5.0,10.0,25.0,4.0,0.0,10.0,10.0
2017-05-14,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
